Frequency (Hz)	Level (dB)
783.203125	-41.466793
784.179688	-41.499722
785.156250	-41.186802
786.132812	-40.920925
787.109375	-41.523521
788.085938	-41.151802
789.062500	-39.826527
790.039062	-38.227436
791.015625	-39.908558
791.992188	-41.393364
792.968750	-40.782536
793.945312	-41.079784
794.921875	-39.997978
795.898438	-41.288376
796.875000	-40.755314
797.851562	-40.316822
798.828125	-41.023319
799.804688	-40.342091
800.781250	-39.846710
801.757812	-40.048115
802.734375	-39.961765
803.710938	-39.810829
804.687500	-40.203506
805.664062	-41.584789
806.640625	-41.485249
807.617188	-41.335052
808.593750	-41.097668
809.570312	-39.774960
810.546875	-40.465897
811.523438	-40.505039
812.500000	-41.213970
813.476562	-40.968460
814.453125	-41.507053
815.429688	-40.844406
816.406250	-39.167263
817.382812	-40.383617
818.359375	-41.693233
819.335938	-42.213104
820.312500	-41.516121
821.289062	-41.472462
822.265625	-41.722969
823.242188	-42.367771
824.218750	-42.044411
825.195312	-40.798294
826.171875	-41.193985
827.148438	-41.488060
828.125000	-40.926388
829.101562	-40.620705
830.078125	-41.966675
831.054688	-41.975510
832.031250	-39.838894
833.007812	-40.431858
833.984375	-41.688324
834.960938	-42.026009
835.937500	-41.802780
836.914062	-41.024574
837.890625	-40.753433
838.867188	-41.812592
839.843750	-41.325436
840.820312	-42.132923
841.796875	-41.939342
842.773438	-41.296078
843.750000	-41.348919
844.726562	-40.760056
845.703125	-40.603714
846.679688	-41.240227
847.656250	-41.135281
848.632812	-40.877396
849.609375	-40.801910
850.585938	-40.663082
851.562500	-41.933674
852.539062	-41.686882
853.515625	-42.432667
854.492188	-41.812824
855.468750	-41.945160
856.445312	-41.622131
857.421875	-41.433815
858.398438	-40.505489
859.375000	-41.453083
860.351562	-42.077972
861.328125	-40.896385
862.304688	-40.609776
863.281250	-40.711742
864.257812	-40.177532
865.234375	-40.380341
866.210938	-40.076538
867.187500	-40.246277
868.164062	-40.019463
869.140625	-41.118698
870.117188	-40.503643
871.093750	-40.734100
872.070312	-39.921021
873.046875	-39.457737
874.023438	-40.807411
875.000000	-41.331669
875.976562	-40.471603
876.953125	-39.979500
877.929688	-40.305069
878.906250	-41.194443
879.882812	-42.704617
880.859375	-42.773773
881.835938	-41.893459
882.812500	-41.021458
883.789062	-41.690948
884.765625	-42.125404
885.742188	-41.829899
886.718750	-41.602306
887.695312	-41.645988
888.671875	-41.230015
889.648438	-40.785458
890.625000	-41.376469
891.601562	-41.140652
892.578125	-41.052544
893.554688	-41.142067
894.531250	-41.184067
895.507812	-39.618324
896.484375	-40.954006
897.460938	-41.347824
898.437500	-41.037479
899.414062	-40.623089
900.390625	-41.112106
901.367188	-41.056381
902.343750	-40.077324
903.320312	-40.950100
904.296875	-40.332150
905.273438	-39.787533
906.250000	-40.162159
907.226562	-40.678669
908.203125	-41.678909
909.179688	-41.119198
910.156250	-41.073330
911.132812	-40.502785
912.109375	-41.361225
913.085938	-40.683388
914.062500	-40.698578
915.039062	-41.752617
916.015625	-41.681824
916.992188	-40.022243
917.968750	-40.675312
918.945312	-42.201225
919.921875	-42.823090
920.898438	-41.403313
921.875000	-41.203308
922.851562	-41.858540
923.828125	-42.795208
924.804688	-42.715385
925.781250	-42.145546
926.757812	-40.649380
927.734375	-41.812290
928.710938	-41.624672
929.687500	-40.962666
930.664062	-41.568123
931.640625	-41.603615
932.617188	-41.574280
933.593750	-42.191910
934.570312	-41.411690
935.546875	-40.025417
936.523438	-40.330387
937.500000	-39.569935
938.476562	-39.454739
939.453125	-40.241863
940.429688	-40.258862
941.406250	-40.924736
942.382812	-41.261284
943.359375	-42.613152
944.335938	-41.776199
945.312500	-41.966686
946.289062	-41.977177
947.265625	-42.356281
948.242188	-43.325089
949.218750	-42.165520
950.195312	-40.500454
951.171875	-40.783703
952.148438	-41.574356
953.125000	-42.659515
954.101562	-42.775719
955.078125	-42.900307
956.054688	-41.962528
957.031250	-42.488083
958.007812	-43.316162
958.984375	-41.228119
959.960938	-41.293694
960.937500	-40.986805
961.914062	-41.331303
962.890625	-41.326813
963.867188	-40.853519
964.843750	-39.344688
965.820312	-38.883160
966.796875	-39.209534
967.773438	-40.485497
968.750000	-42.796886
969.726562	-39.940876
970.703125	-40.183537
971.679688	-41.588928
972.656250	-40.539433
973.632812	-40.612606
974.609375	-41.353477
975.585938	-41.313931
976.562500	-39.909595
977.539062	-40.295219
978.515625	-40.577812
979.492188	-40.184727
980.468750	-41.455673
981.445312	-41.511066
982.421875	-41.055275
983.398438	-41.749313
984.375000	-42.343773
985.351562	-40.320332
986.328125	-39.903923
987.304688	-41.552685
988.281250	-41.078373
989.257812	-40.783325
990.234375	-41.388424
991.210938	-42.302067
992.187500	-42.860912
993.164062	-41.746964
994.140625	-40.293217
995.117188	-40.578022
996.093750	-39.700256
997.070312	-40.627514
998.046875	-42.052258
999.023438	-42.535614
1000.000000	-43.082245
1000.976562	-42.428688
1001.953125	-41.673801
1002.929688	-41.850151
1003.906250	-40.765705
1004.882812	-41.373543
1005.859375	-41.303375
