Frequency (Hz)	Level (dB)
1785.156250	-39.750008
1789.062500	-40.064514
1792.968750	-41.625149
1796.875000	-41.422085
1800.781250	-42.155258
1804.687500	-43.855034
1808.593750	-44.389252
1812.500000	-45.573910
1816.406250	-46.217228
1820.312500	-48.368652
1824.218750	-48.737682
1828.125000	-49.800007
1832.031250	-50.674904
1835.937500	-51.079529
1839.843750	-52.160084
1843.750000	-52.053448
1847.656250	-52.559326
1851.562500	-53.704147
1855.468750	-52.487736
1859.375000	-52.189514
1863.281250	-52.581680
1867.187500	-52.354134
1871.093750	-52.798859
1875.000000	-51.573090
1878.906250	-51.420719
1882.812500	-51.731762
1886.718750	-50.232803
1890.625000	-48.800629
1894.531250	-48.511528
1898.437500	-47.932491
1902.343750	-46.648903
1906.250000	-44.854794
1910.156250	-42.383549
1914.062500	-40.750881
1917.968750	-39.861237
1921.875000	-38.766373
1925.781250	-39.402172
1929.687500	-39.853649
1933.593750	-40.994434
1937.500000	-42.014450
1941.406250	-42.533127
1945.312500	-43.140099
1949.218750	-43.135796
1953.125000	-45.347298
1957.031250	-46.176216
1960.937500	-48.010880
1964.843750	-47.908913
1968.750000	-48.358490
1972.656250	-49.122105
1976.562500	-49.770359
1980.468750	-50.599815
1984.375000	-51.032104
1988.281250	-50.747196
1992.187500	-51.216560
1996.093750	-50.530487
2000.000000	-51.303627
2003.906250	-49.942150
2007.812500	-50.268372
2011.718750	-49.805191
2015.625000	-49.702068
2019.531250	-48.913559
2023.437500	-48.032646
2027.343750	-47.711376
2031.250000	-46.760181
2035.156250	-45.267181
2039.062500	-44.300396
2042.968750	-43.214882
2046.875000	-41.965019
2050.781250	-39.490158
2054.687500	-37.762917
2058.593750	-37.239792
2062.500000	-38.009102
2066.406250	-39.091640
2070.312500	-39.635956
2074.218750	-39.924484
2078.125000	-40.802814
2082.031250	-41.297813
2085.937500	-42.520664
2089.843750	-42.748783
2093.750000	-44.088249
2097.656250	-45.161228
2101.562500	-45.771179
2105.468750	-46.530293
2109.375000	-47.031414
2113.281250	-47.793831
2117.187500	-47.883751
2121.093750	-47.649506
2125.000000	-47.733704
2128.906250	-48.308147
2132.812500	-48.714790
2136.718750	-48.045921
2140.625000	-48.595455
2144.531250	-48.246868
2148.437500	-47.255844
2152.343750	-46.937912
2156.250000	-46.677025
2160.156250	-46.530361
2164.062500	-45.330524
2167.968750	-43.953709
2171.875000	-43.012520
2175.781250	-42.684799
2179.687500	-41.954613
2183.593750	-39.875526
2187.500000	-38.859882
2191.406250	-38.165127
2195.312500	-37.558403
2199.218750	-37.025188
2203.125000	-37.881462
