Frequency (Hz)	Level (dB)
723.632812	-72.623787
724.609375	-72.964897
725.585938	-72.944870
726.562500	-72.075111
727.539062	-73.170830
728.515625	-73.537338
729.492188	-72.351166
730.468750	-71.760208
731.445312	-71.841423
732.421875	-73.843445
733.398438	-72.651657
734.375000	-72.247017
735.351562	-72.976357
736.328125	-73.266121
737.304688	-73.155159
738.281250	-72.049683
739.257812	-72.403625
740.234375	-73.428993
741.210938	-71.896866
742.187500	-72.369141
743.164062	-73.465042
744.140625	-71.728188
745.117188	-72.246994
746.093750	-73.798317
747.070312	-73.227112
748.046875	-72.710564
749.023438	-73.474869
750.000000	-73.335403
750.976562	-73.336945
751.953125	-72.737633
752.929688	-72.814896
753.906250	-72.414398
754.882812	-72.357704
755.859375	-72.639473
756.835938	-71.330978
757.812500	-71.958061
758.789062	-72.400887
759.765625	-71.584778
760.742188	-71.316231
761.718750	-71.805153
762.695312	-72.676292
763.671875	-70.991547
764.648438	-70.129303
765.625000	-71.188179
766.601562	-71.378265
767.578125	-71.249397
768.554688	-70.710083
769.531250	-70.145271
770.507812	-70.073341
771.484375	-71.101768
772.460938	-70.765686
773.437500	-70.592186
774.414062	-70.734993
775.390625	-70.777596
776.367188	-69.851852
777.343750	-69.281845
778.320312	-71.827652
779.296875	-70.336784
780.273438	-70.617004
781.250000	-71.706001
782.226562	-71.731590
783.203125	-70.697540
784.179688	-70.273682
785.156250	-69.951805
786.132812	-70.078270
787.109375	-71.455261
788.085938	-69.782356
789.062500	-67.855423
790.039062	-66.835175
791.015625	-68.184555
791.992188	-69.669464
792.968750	-69.073967
793.945312	-68.953094
794.921875	-68.086792
795.898438	-69.123726
796.875000	-69.025055
797.851562	-67.961861
798.828125	-68.757530
799.804688	-68.094727
800.781250	-66.914375
801.757812	-67.826157
802.734375	-67.341370
803.710938	-66.740486
804.687500	-67.129356
805.664062	-68.200638
806.640625	-68.322548
807.617188	-68.276962
808.593750	-67.300293
809.570312	-66.083847
810.546875	-66.051292
811.523438	-66.500412
812.500000	-67.018318
813.476562	-66.625237
814.453125	-67.096138
815.429688	-66.702896
816.406250	-64.931419
817.382812	-65.787704
818.359375	-66.979134
819.335938	-66.948097
820.312500	-66.422447
821.289062	-65.715561
822.265625	-66.228561
823.242188	-65.318657
824.218750	-65.485580
825.195312	-65.656136
826.171875	-64.845314
827.148438	-64.905418
828.125000	-64.081078
829.101562	-63.988731
830.078125	-64.569038
831.054688	-64.039055
832.031250	-62.201996
833.007812	-62.921139
833.984375	-63.854561
834.960938	-62.901436
835.937500	-62.856747
836.914062	-62.181484
837.890625	-62.141533
838.867188	-62.309700
839.843750	-62.237572
840.820312	-61.915173
841.796875	-62.181839
842.773438	-61.061020
843.750000	-61.418118
844.726562	-60.453125
845.703125	-59.716927
846.679688	-60.156960
847.656250	-59.451797
848.632812	-58.499958
849.609375	-58.669067
850.585938	-59.323277
851.562500	-58.551571
852.539062	-58.459854
853.515625	-59.138977
854.492188	-58.721214
855.468750	-59.533730
856.445312	-58.331341
857.421875	-57.059513
858.398438	-56.004486
859.375000	-56.798855
860.351562	-57.308796
861.328125	-56.355061
862.304688	-56.245483
863.281250	-56.909843
864.257812	-56.326767
865.234375	-57.246525
866.210938	-57.135498
867.187500	-56.561169
868.164062	-56.416737
869.140625	-57.493641
870.117188	-57.693619
871.093750	-57.983967
872.070312	-57.244339
873.046875	-56.927700
874.023438	-57.872169
875.000000	-58.718102
875.976562	-58.350681
876.953125	-57.960018
877.929688	-58.561958
878.906250	-60.031719
879.882812	-61.098087
880.859375	-62.274815
881.835938	-62.200233
882.812500	-61.003788
883.789062	-61.923347
884.765625	-62.214146
885.742188	-62.632156
886.718750	-62.844391
887.695312	-62.907589
888.671875	-62.382450
889.648438	-61.845528
890.625000	-62.661037
891.601562	-62.952606
892.578125	-62.717072
893.554688	-63.317036
894.531250	-63.557178
895.507812	-62.546734
896.484375	-63.661816
897.460938	-64.155510
898.437500	-64.817749
899.414062	-64.754570
900.390625	-64.029503
901.367188	-65.004997
902.343750	-64.122124
903.320312	-64.737099
904.296875	-64.529335
905.273438	-64.366859
906.250000	-65.284813
907.226562	-65.829865
908.203125	-66.545731
909.179688	-66.540581
910.156250	-65.881439
911.132812	-65.964699
912.109375	-66.967194
913.085938	-66.648567
914.062500	-66.088020
