Frequency (Hz)	Level (dB)
558.593750	-76.237320
559.570312	-75.099648
560.546875	-75.073990
561.523438	-74.824165
562.500000	-74.429535
563.476562	-74.428734
564.453125	-75.145393
565.429688	-76.208725
566.406250	-76.576546
567.382812	-77.150566
568.359375	-76.762955
569.335938	-75.842445
570.312500	-75.053749
571.289062	-74.230202
572.265625	-73.507835
573.242188	-74.025139
574.218750	-75.708954
575.195312	-75.296898
576.171875	-75.555801
577.148438	-76.119667
578.125000	-75.514511
579.101562	-75.665154
580.078125	-75.936600
581.054688	-74.888229
582.031250	-72.924881
583.007812	-73.790863
583.984375	-75.970779
584.960938	-76.480400
585.937500	-76.276817
586.914062	-77.122734
587.890625	-76.224510
588.867188	-75.433838
589.843750	-74.369583
590.820312	-74.317558
591.796875	-74.528549
592.773438	-74.162697
593.750000	-75.106354
594.726562	-73.829880
595.703125	-73.530998
596.679688	-73.738556
597.656250	-73.822952
598.632812	-73.796799
599.609375	-75.725883
600.585938	-73.764244
601.562500	-73.185036
602.539062	-74.354126
603.515625	-73.809326
604.492188	-73.866776
605.468750	-74.628983
606.445312	-74.878220
607.421875	-73.568924
608.398438	-73.453339
609.375000	-74.134300
610.351562	-73.983055
611.328125	-73.152618
612.304688	-73.579979
613.281250	-73.952408
614.257812	-73.636978
615.234375	-73.536819
616.210938	-73.522110
617.187500	-74.179367
618.164062	-74.088867
619.140625	-72.574814
620.117188	-72.687874
621.093750	-73.534195
622.070312	-73.726105
623.046875	-72.715752
624.023438	-72.136894
625.000000	-72.827309
625.976562	-73.264992
626.953125	-72.209259
627.929688	-73.004036
628.906250	-71.778168
629.882812	-72.147865
630.859375	-71.971481
631.835938	-72.827835
632.812500	-73.329941
633.789062	-73.827988
634.765625	-73.636993
635.742188	-73.302658
636.718750	-73.716766
637.695312	-72.829041
638.671875	-70.671288
639.648438	-70.548592
640.625000	-71.274483
641.601562	-70.946762
642.578125	-70.294563
643.554688	-70.374466
644.531250	-71.995941
645.507812	-71.880920
646.484375	-72.126610
647.460938	-71.803757
648.437500	-72.032578
649.414062	-71.227684
650.390625	-73.211800
651.367188	-71.538132
652.343750	-69.224960
653.320312	-70.010857
654.296875	-70.493584
655.273438	-70.977707
