Frequency (Hz)	Level (dB)
513.671875	-70.364113
514.648438	-69.400406
515.625000	-69.408409
516.601562	-70.734482
517.578125	-69.175362
518.554688	-68.504189
519.531250	-69.226707
520.507812	-68.982155
521.484375	-68.092972
522.460938	-69.500786
523.437500	-69.866798
524.414062	-69.765259
525.390625	-68.813614
526.367188	-69.352264
527.343750	-70.131660
528.320312	-69.644867
529.296875	-68.841934
530.273438	-69.429672
531.250000	-69.366013
532.226562	-70.140991
533.203125	-70.362282
534.179688	-70.379402
535.156250	-69.064514
536.132812	-69.794113
537.109375	-69.776970
538.085938	-69.404213
539.062500	-70.687607
540.039062	-69.969742
541.015625	-69.290344
541.992188	-69.646622
542.968750	-70.931694
543.945312	-71.224831
544.921875	-71.057564
545.898438	-71.311302
546.875000	-70.446991
547.851562	-71.395958
548.828125	-70.831726
549.804688	-70.692802
550.781250	-71.773705
551.757812	-71.183220
552.734375	-69.524712
553.710938	-69.438042
554.687500	-70.190544
555.664062	-71.146439
556.640625	-70.276024
557.617188	-69.985695
558.593750	-71.839561
559.570312	-70.723282
560.546875	-70.852867
561.523438	-70.457001
562.500000	-69.757614
563.476562	-69.722092
564.453125	-70.267220
565.429688	-71.015221
566.406250	-71.881645
567.382812	-72.675949
568.359375	-72.411797
569.335938	-71.379448
570.312500	-70.573425
571.289062	-69.922935
572.265625	-69.446503
573.242188	-69.814247
574.218750	-70.972809
575.195312	-70.112297
576.171875	-70.670410
577.148438	-71.993225
578.125000	-70.253296
579.101562	-70.855255
580.078125	-71.378601
581.054688	-69.961227
582.031250	-68.730568
583.007812	-69.230827
583.984375	-71.076744
584.960938	-71.786331
585.937500	-71.600693
586.914062	-72.208008
587.890625	-71.595825
588.867188	-70.812042
589.843750	-69.661026
590.820312	-69.340240
591.796875	-69.567604
592.773438	-69.326187
593.750000	-70.487038
594.726562	-69.234909
595.703125	-68.643913
596.679688	-68.888496
597.656250	-68.804611
598.632812	-68.661697
599.609375	-71.011818
600.585938	-68.974464
601.562500	-68.017014
602.539062	-69.231010
603.515625	-68.401512
604.492188	-68.465820
605.468750	-69.332077
606.445312	-69.484505
607.421875	-68.314766
608.398438	-68.375763
609.375000	-68.789772
610.351562	-68.362503
611.328125	-67.382393
612.304688	-67.900505
613.281250	-68.229698
614.257812	-67.753822
615.234375	-67.406273
616.210938	-67.255791
617.187500	-68.514130
618.164062	-67.978348
619.140625	-66.785538
620.117188	-66.822807
621.093750	-67.252640
622.070312	-67.086929
623.046875	-66.504646
624.023438	-65.559113
625.000000	-66.055817
625.976562	-66.519066
626.953125	-65.615509
627.929688	-66.109619
628.906250	-64.847397
629.882812	-65.544411
630.859375	-64.836128
631.835938	-65.589333
632.812500	-66.509087
633.789062	-66.760742
634.765625	-66.485992
635.742188	-66.176140
636.718750	-65.963509
637.695312	-64.729294
638.671875	-62.897373
639.648438	-62.550621
640.625000	-62.930614
641.601562	-62.647572
642.578125	-62.201527
643.554688	-62.063618
644.531250	-63.233742
645.507812	-63.185745
646.484375	-63.325680
647.460938	-62.385418
648.437500	-61.969616
649.414062	-61.397793
650.390625	-63.629585
651.367188	-61.935154
652.343750	-59.545372
653.320312	-60.222954
654.296875	-60.266129
655.273438	-60.575638
656.250000	-59.791473
657.226562	-59.263374
658.203125	-58.647556
659.179688	-58.166100
660.156250	-58.897766
661.132812	-57.885853
662.109375	-58.263870
663.085938	-58.004486
664.062500	-57.447109
665.039062	-57.137688
666.015625	-57.287289
666.992188	-55.708164
667.968750	-55.423645
668.945312	-54.527538
669.921875	-55.368599
670.898438	-55.309769
671.875000	-54.518311
672.851562	-55.142582
