Frequency (Hz)	Level (dB)
679.687500	-52.733292
680.664062	-54.353577
681.640625	-54.159698
682.617188	-53.910519
683.593750	-54.680752
684.570312	-55.629299
685.546875	-55.234772
686.523438	-55.248909
687.500000	-56.281200
688.476562	-57.427498
689.453125	-57.343018
690.429688	-56.816746
691.406250	-58.713299
692.382812	-58.427311
693.359375	-59.321224
694.335938	-60.995308
695.312500	-60.386333
696.289062	-60.553814
697.265625	-60.159088
698.242188	-61.416115
699.218750	-60.954388
700.195312	-61.784897
701.171875	-62.177589
702.148438	-61.799072
703.125000	-62.384464
704.101562	-63.853100
705.078125	-63.933998
706.054688	-63.725098
707.031250	-64.354500
708.007812	-63.543835
708.984375	-64.137459
709.960938	-62.862267
710.937500	-62.105053
711.914062	-63.625835
712.890625	-64.707420
713.867188	-65.714241
714.843750	-66.427292
715.820312	-64.885269
716.796875	-65.285667
717.773438	-65.600456
718.750000	-65.712448
719.726562	-65.258636
720.703125	-65.816910
721.679688	-66.616776
722.656250	-66.699783
723.632812	-66.057129
724.609375	-66.141670
725.585938	-66.134636
726.562500	-66.047798
727.539062	-66.536369
728.515625	-67.455719
729.492188	-66.149521
730.468750	-65.715981
731.445312	-65.641655
732.421875	-67.070511
733.398438	-66.819031
734.375000	-66.410973
735.351562	-67.616013
736.328125	-67.640228
737.304688	-67.793526
738.281250	-66.755310
739.257812	-67.276901
740.234375	-67.803520
741.210938	-66.579071
742.187500	-67.932831
743.164062	-68.226837
744.140625	-66.445930
745.117188	-67.085442
746.093750	-68.936981
747.070312	-68.570282
748.046875	-68.339157
749.023438	-69.017105
750.000000	-69.076416
750.976562	-69.656105
751.953125	-68.450249
752.929688	-68.363991
753.906250	-67.815674
754.882812	-67.667519
755.859375	-68.394096
756.835938	-67.598221
757.812500	-67.910629
758.789062	-68.896774
759.765625	-67.737801
760.742188	-67.179688
761.718750	-67.399902
762.695312	-67.970276
763.671875	-67.009804
764.648438	-66.798470
765.625000	-66.998032
766.601562	-67.617722
767.578125	-68.055290
768.554688	-67.921318
769.531250	-66.363647
770.507812	-66.179390
771.484375	-67.185204
772.460938	-67.379723
773.437500	-66.988304
774.414062	-67.244530
775.390625	-67.813797
776.367188	-67.788841
777.343750	-66.187798
778.320312	-68.478180
779.296875	-67.608932
780.273438	-67.315498
781.250000	-68.678139
782.226562	-68.325081
783.203125	-67.211891
784.179688	-67.102623
785.156250	-66.873863
786.132812	-66.598640
787.109375	-67.291641
788.085938	-66.341927
789.062500	-64.572922
790.039062	-63.361687
791.015625	-64.987999
791.992188	-66.784218
792.968750	-65.615242
793.945312	-65.519501
794.921875	-64.409225
795.898438	-65.478180
796.875000	-64.885002
797.851562	-64.276855
798.828125	-64.633156
799.804688	-64.156326
800.781250	-63.094063
801.757812	-63.562416
802.734375	-63.663887
803.710938	-62.940422
804.687500	-63.017765
805.664062	-64.236244
806.640625	-64.400703
807.617188	-64.152954
808.593750	-63.390854
809.570312	-61.865311
810.546875	-62.307083
811.523438	-62.053146
812.500000	-62.667297
813.476562	-62.047195
814.453125	-62.518387
815.429688	-61.573254
816.406250	-59.716805
817.382812	-60.617611
818.359375	-61.635506
819.335938	-61.695065
820.312500	-60.852924
821.289062	-60.486301
822.265625	-60.935410
823.242188	-60.477058
824.218750	-59.917156
825.195312	-58.740971
826.171875	-58.482376
827.148438	-58.540081
828.125000	-57.273884
829.101562	-56.699131
830.078125	-57.417130
831.054688	-57.332985
832.031250	-54.551167
833.007812	-54.616661
833.984375	-55.353889
834.960938	-54.706776
835.937500	-54.194630
836.914062	-53.286942
837.890625	-52.501511
838.867188	-53.129833
839.843750	-52.097195
840.820312	-52.526993
841.796875	-52.256691
842.773438	-51.709751
843.750000	-51.747665
844.726562	-51.358147
845.703125	-51.538872
846.679688	-52.673550
847.656250	-52.800674
848.632812	-52.624496
849.609375	-53.610119
850.585938	-53.917793
851.562500	-55.065407
