Frequency (Hz)	Level (dB)
795.898438	-64.495567
796.875000	-64.243034
797.851562	-62.818932
798.828125	-64.257347
799.804688	-62.601753
800.781250	-61.950981
801.757812	-63.088062
802.734375	-61.509277
803.710938	-61.388493
804.687500	-61.574741
805.664062	-62.342194
806.640625	-62.930576
807.617188	-62.667103
808.593750	-61.867565
809.570312	-60.987881
810.546875	-61.008762
811.523438	-61.661209
812.500000	-61.878109
813.476562	-61.915871
814.453125	-62.399124
815.429688	-62.252716
816.406250	-60.332432
817.382812	-61.605770
818.359375	-62.921886
819.335938	-63.007801
820.312500	-62.914635
821.289062	-62.493198
822.265625	-62.283020
823.242188	-62.197304
824.218750	-62.381165
825.195312	-62.793934
826.171875	-62.158237
827.148438	-62.700165
828.125000	-62.154438
829.101562	-61.902962
830.078125	-63.390259
831.054688	-62.728691
832.031250	-61.075218
833.007812	-62.032249
833.984375	-63.349957
834.960938	-63.465988
835.937500	-64.004501
836.914062	-62.839844
837.890625	-62.594830
838.867188	-63.621052
839.843750	-64.434982
840.820312	-64.025627
841.796875	-64.707283
842.773438	-63.880901
843.750000	-65.093292
844.726562	-64.510475
845.703125	-63.880997
846.679688	-64.185287
847.656250	-63.922688
848.632812	-63.755726
849.609375	-64.438316
850.585938	-65.483368
851.562500	-65.164925
852.539062	-65.082703
853.515625	-66.213058
854.492188	-66.196716
855.468750	-66.696587
856.445312	-66.656181
857.421875	-65.327034
858.398438	-64.643127
859.375000	-65.299706
860.351562	-65.983810
861.328125	-65.996803
862.304688	-65.833824
863.281250	-66.130501
864.257812	-66.161026
865.234375	-67.148346
866.210938	-66.476486
867.187500	-66.184105
868.164062	-66.556030
869.140625	-67.215530
870.117188	-67.504890
871.093750	-67.239578
872.070312	-66.183083
873.046875	-66.229622
874.023438	-67.093597
875.000000	-67.550270
875.976562	-67.168739
876.953125	-66.449715
877.929688	-67.166267
878.906250	-68.645889
879.882812	-69.463554
880.859375	-70.224327
881.835938	-69.811722
882.812500	-68.383629
883.789062	-69.393486
884.765625	-69.835884
885.742188	-70.410347
886.718750	-70.364014
887.695312	-69.500504
888.671875	-69.111534
889.648438	-68.930641
890.625000	-69.094963
891.601562	-69.437195
892.578125	-69.277985
893.554688	-70.135880
894.531250	-70.139511
895.507812	-68.741829
896.484375	-69.691940
897.460938	-70.581696
898.437500	-70.206322
899.414062	-70.316833
900.390625	-69.709534
901.367188	-70.160728
902.343750	-69.544647
903.320312	-70.155159
904.296875	-69.862411
905.273438	-69.872635
906.250000	-70.169548
907.226562	-70.792976
908.203125	-71.443527
909.179688	-71.409714
910.156250	-70.616089
911.132812	-70.463669
912.109375	-71.345764
913.085938	-70.924782
914.062500	-70.989334
915.039062	-71.945847
916.015625	-72.691910
916.992188	-70.974930
917.968750	-71.607132
918.945312	-72.154785
919.921875	-72.187004
920.898438	-72.561104
921.875000	-71.735367
922.851562	-72.298019
923.828125	-73.893929
924.804688	-73.911598
925.781250	-73.394310
926.757812	-72.815132
927.734375	-71.905022
928.710938	-72.616699
929.687500	-72.259598
930.664062	-72.565880
931.640625	-73.307236
932.617188	-73.172760
933.593750	-73.971130
934.570312	-73.649391
935.546875	-73.071075
936.523438	-72.003502
937.500000	-71.069481
938.476562	-71.458511
939.453125	-72.476837
940.429688	-72.051575
941.406250	-73.302643
942.382812	-73.228325
943.359375	-74.016251
944.335938	-74.159195
945.312500	-74.101204
946.289062	-74.108276
947.265625	-74.282440
948.242188	-74.808350
949.218750	-74.768509
950.195312	-73.466484
951.171875	-73.488083
952.148438	-74.589447
953.125000	-74.646217
954.101562	-74.704346
